id,tournament_id
401404467,NA
401376370,NA
401406560,NA
401402034,NA
401400263,NA
401376437,NA
401376411,NA
401402847,NA
401374466,NA
401364525,NA
401369535,NA
401364524,NA
401364268,NA
401369534,NA
401379156,NA
401377811,NA
401364264,NA
401364267,NA
401368057,NA
401377812,NA
401382126,NA
401382125,NA
401379785,NA
401376075,NA
401364266,NA
401364263,NA
401382124,NA
401364523,NA
401369533,NA
401379767,NA
401378382,NA
401374761,NA
401369537,NA
401367557,NA
401367556,NA
401367555,NA
401364527,NA
401364526,NA
401364522,NA
401382123,NA
401376074,NA
401374174,NA
401367558,NA
401364265,NA
401369536,NA
401379826,NA
401377810,NA
401376073,NA
401376072,NA
401374173,NA
401367559,NA
401369538,NA
401369532,NA
401374462,NA
401374925,NA
401368056,NA
401367888,NA
401375736,NA
401375104,NA
401374922,NA
401374921,NA
401368156,NA
401364641,NA
401364521,NA
401382122,NA
401367884,NA
401375733,NA
401375297,NA
401374923,NA
401374644,NA
401374641,NA
401367885,NA
401364642,NA
401374924,NA
401367887,NA
401373963,NA
401379417,NA
401379402,NA
401379309,NA
401376489,NA
401376363,NA
401375731,NA
401375571,NA
401374764,NA
401374465,NA
401373965,NA
401364643,NA
401364640,NA
401374640,NA
401382121,NA
401368054,NA
401381153,NA
401379266,NA
401379070,NA
401378856,NA
401378031,NA
401377961,NA
401377808,NA
401375735,NA
401375734,NA
401375569,NA
401375568,NA
401375415,NA
401374643,NA
401368155,NA
401368154,NA
401368153,NA
401367886,NA
401367798,NA
401367797,NA
401364644,NA
401374763,NA
401368055,NA
401379052,NA
401376479,NA
401373964,NA
401368053,NA
401405857,NA
401384270,NA
401379329,NA
401379287,NA
401379174,NA
401379034,NA
401378968,NA
401377916,NA
401376436,NA
401376388,NA
401376382,NA
401376376,NA
401376071,NA
401376070,NA
401375732,NA
401375570,NA
401375567,NA
401375414,NA
401375413,NA
401375412,NA
401375299,NA
401375106,NA
401375103,NA
401374765,NA
401374762,NA
401374172,NA
401373961,NA
401367796,NA
401367795,NA
401367794,NA
401367793,NA
401367657,NA
401367655,NA
401379255,NA
401379119,NA
401378988,NA
401374170,NA
401373962,NA
401367658,NA
401379207,NA
401377890,NA
401376463,NA
401376426,NA
401375102,NA
401374463,NA
401374461,NA
401374171,NA
401373966,NA
401372891,NA
401367656,NA
401367654,NA
401367653,NA
401374760,NA
401378381,NA
401381654,NA
401378018,NA
401377809,NA
401375298,NA
401375105,NA
401374464,NA
401382120,NA
401382119,NA
401382118,NA
401379797,NA
401376069,NA
401376068,NA
401379766,NA
401376067,NA
401376066,NA
401367554,NA
401367552,NA
401367551,NA
401367553,NA
401378380,NA
401405538,NA
401379825,NA
401382117,NA
401382116,NA
401374920,NA
401374919,NA
401374916,NA
401367883,NA
401367880,NA
401367879,NA
401364637,NA
401364262,NA
401367882,NA
401377889,NA
401375725,NA
401375566,NA
401374639,NA
401374637,NA
401367881,NA
401364638,NA
401382115,NA
401374918,NA
401374917,NA
401364636,NA
401374638,NA
401364518,NA
401364259,NA
401369526,NA
401405230,NA
401403794,NA
401378869,NA
401378855,NA
401375564,NA
401367787,NA
401364635,NA
401377960,NA
401375729,NA
401368151,NA
401367792,NA
401367788,NA
401364261,NA
401369528,NA
401369530,NA
401369531,NA
401378904,NA
401377939,NA
401377807,NA
401376065,NA
401376064,NA
401375730,NA
401375728,NA
401375727,NA
401375565,NA
401375296,NA
401375295,NA
401375294,NA
401375101,NA
401375098,NA
401375097,NA
401374169,NA
401369527,NA
401368152,NA
401368149,NA
401368148,NA
401367791,NA
401364517,NA
401364260,NA
401401131,NA
401400992,NA
401364519,NA
401369525,NA
401379194,NA
401379140,NA
401379051,NA
401377915,NA
401375563,NA
401375100,NA
401369529,NA
401367790,NA
401367789,NA
401379093,NA
401368150,NA
401364258,NA
401404209,NA
401375099,NA
401368050,NA
401379784,NA
401368051,NA
401364516,NA
401375411,NA
401378379,NA
401368049,NA
401377806,NA
401403754,NA
401374460,NA
401374458,NA
401374167,NA
401374166,NA
401373960,NA
401373958,NA
401373957,NA
401373956,NA
401373955,NA
401372890,NA
401368052,NA
401367651,NA
401367650,NA
401367647,NA
401364515,NA
401374165,NA
401367652,NA
401373959,NA
401379351,NA
401379328,NA
401379234,NA
401379206,NA
401379155,NA
401374759,NA
401374459,NA
401374457,NA
401374456,NA
401403750,NA
401379388,NA
401374168,NA
401374915,NA
401403851,NA
401368048,NA
401377804,NA
401403251,NA
401401506,NA
401374754,NA
401380538,NA
401374757,NA
401374755,NA
401399010,NA
401403570,NA
401377805,NA
401374758,NA
401374756,NA
401374635,NA
401374636,NA
401402038,NA
401402815,NA
401401132,NA
401402799,NA
401387138,NA
401384439,NA
401379308,NA
401379286,NA
401402032,NA
401379265,NA
401387212,NA
401384310,NA
401379035,NA
401382452,NA
401379003,NA
401375719,NA
401375716,NA
401400266,NA
401402972,NA
401402157,NA
401369521,NA
401364252,NA
401369520,NA
401382113,NA
401364632,NA
401364631,NA
401364630,NA
401402808,NA
401364510,NA
401364253,NA
401364257,NA
401403511,NA
401402506,NA
401364514,NA
401364511,NA
401364255,NA
401364251,NA
401374632,NA
401364633,NA
401369558,NA
401369524,NA
401364604,NA
401376063,NA
401374477,NA
401368147,NA
401368146,NA
401368145,NA
401364634,NA
401364512,NA
401382112,NA
401379796,NA
401376062,NA
401378017,NA
401364256,NA
401364254,NA
401378378,NA
401402158,NA
401382109,NA
401374164,NA
401373950,NA
401368144,NA
401367678,NA
401367550,NA
401367348,NA
401367347,NA
401367346,NA
401379858,NA
401379746,NA
401364513,NA
401402632,NA
401375092,NA
401369523,NA
401369522,NA
401367349,NA
401377803,NA
401374914,NA
401374634,NA
401368045,NA
401375095,NA
401374913,NA
401368043,NA
401379307,NA
401373951,NA
401375293,NA
401368044,NA
401377802,NA
401374912,NA
401374911,NA
401367877,NA
401376369,NA
401367876,NA
401379434,NA
401376488,NA
401376410,NA
401376375,NA
401375724,NA
401375722,NA
401375721,NA
401374633,NA
401374631,NA
401376362,NA
401375723,NA
401374910,NA
401374751,NA
401374450,NA
401367878,NA
401367874,NA
401379416,NA
401379264,NA
401375720,NA
401374630,NA
401367783,NA
401378890,NA
401378868,NA
401377938,NA
401375558,NA
401367785,NA
401367784,NA
401379050,NA
401368046,NA
401402798,NA
401402670,NA
401379371,NA
401379370,NA
401379350,NA
401377914,NA
401377801,NA
401377799,NA
401376472,NA
401376061,NA
401376060,NA
401376058,NA
401375561,NA
401375560,NA
401375559,NA
401375292,NA
401375094,NA
401375093,NA
401374749,NA
401374748,NA
401374452,NA
401374163,NA
401374162,NA
401373954,NA
401373952,NA
401373949,NA
401367786,NA
401367782,NA
401367646,NA
401367641,NA
401379033,NA
401379019,NA
401378986,NA
401378966,NA
401377888,NA
401376059,NA
401375290,NA
401375096,NA
401374753,NA
401374451,NA
401374161,NA
401373953,NA
401372889,NA
401367781,NA
401403010,NA
401381653,NA
401379387,NA
401379193,NA
401379154,NA
401377800,NA
401376462,NA
401376453,NA
401376418,NA
401375291,NA
401367645,NA
401367644,NA
401374160,NA
401367643,NA
401367642,NA
401379327,NA
401378960,NA
401382107,NA
401382108,NA
401382106,NA
401382105,NA
401382104,NA
401368143,NA
401379765,NA
401379783,NA
401368142,NA
401368140,NA
401368139,NA
401367345,NA
401367344,NA
401367343,NA
401378377,NA
401379882,NA
401376368,NA
401376057,NA
401367342,NA
401376361,NA
401376056,NA
401368141,NA
401376409,NA
401378016,NA
401382103,NA
401379745,NA
401374909,NA
401386320,NA
401374908,NA
401374906,NA
401367870,NA
401374907,NA
401367873,NA
401367871,NA
401364625,NA
401367869,NA
401374628,NA
401364629,NA
401374629,NA
401374627,NA
401367872,NA
401364627,NA
401364250,NA
401364247,NA
401369511,NA
401364508,NA
401375718,NA
401375557,NA
401375556,NA
401367778,NA
401364628,NA
401364248,NA
401375554,NA
401367779,NA
401367777,NA
401376052,NA
401377937,NA
401375717,NA
401375715,NA
401367780,NA
401364246,NA
401376487,NA
401376471,NA
401376461,NA
401376417,NA
401376055,NA
401376054,NA
401375089,NA
401369516,NA
401369512,NA
401364507,NA
401364506,NA
401364244,NA
401369513,NA
401379049,NA
401378889,NA
401378030,NA
401376053,NA
401375555,NA
401375288,NA
401375287,NA
401375286,NA
401375091,NA
401375090,NA
401369517,NA
401364249,NA
401369515,NA
401364509,NA
401379068,NA
401375289,NA
401375088,NA
401367776,NA
401364245,NA
401369514,NA
401367775,NA
401379254,NA
401379117,NA
401364626,NA
401376452,NA
401368041,NA
401377797,NA
401368040,NA
401373943,NA
401368042,NA
401364505,NA
401368039,NA
401368038,NA
401377795,NA
401402131,NA
401379205,NA
401377798,NA
401377796,NA
401374746,NA
401374745,NA
401374156,NA
401373947,NA
401373946,NA
401373944,NA
401367665,NA
401367640,NA
401367639,NA
401367638,NA
401367635,NA
401378376,NA
401402026,NA
401377794,NA
401374747,NA
401374449,NA
401374447,NA
401374445,NA
401374159,NA
401374158,NA
401374157,NA
401373945,NA
401379433,NA
401379401,NA
401379306,NA
401379285,NA
401379263,NA
401379386,NA
401379326,NA
401379153,NA
401374446,NA
401374155,NA
401381661,NA
401373948,NA
401402130,NA
401374448,NA
401374905,NA
401364504,NA
401400271,NA
401374743,NA
401374444,NA
401399069,NA
401374744,NA
401374742,NA
401372888,NA
401367341,NA
401364623,NA
401364621,NA
401364620,NA
401364624,NA
401384893,NA
401364622,NA
401364503,NA
401364243,NA
401364502,NA
401384438,NA
401379400,NA
401379369,NA
401379262,NA
401384892,NA
401383543,NA
401382345,NA
401384891,NA
401400490,NA
401383545,NA
401384890,NA
401382102,NA
401364300,NA
401369507,NA
401399111,NA
401364237,NA
401382101,NA
401375709,NA
401368037,NA
401369506,NA
401398461,NA
401364242,NA
401382099,NA
401364499,NA
401368036,NA
401364239,NA
401364240,NA
401400187,NA
401376050,NA
401373939,NA
401368035,NA
401382100,NA
401382097,NA
401377792,NA
401368033,NA
401369509,NA
401400372,NA
401379764,NA
401379323,NA
401379204,NA
401376402,NA
401376381,NA
401376360,NA
401375283,NA
401374151,NA
401368138,NA
401364500,NA
401377791,NA
401379795,NA
401379152,NA
401376051,NA
401375285,NA
401375284,NA
401374150,NA
401369510,NA
401369505,NA
401367338,NA
401374153,NA
401364238,NA
401376367,NA
401374154,NA
401368137,NA
401374152,NA
401367633,NA
401367340,NA
401367339,NA
401367337,NA
401369504,NA
401399170,NA
401382474,NA
401379881,NA
401379349,NA
401378375,NA
401377793,NA
401374904,NA
401374900,NA
401379138,NA
401374903,NA
401374902,NA
401374901,NA
401374626,NA
401374625,NA
401367868,NA
401367867,NA
401367864,NA
401400471,NA
401374741,NA
401374622,NA
401374440,NA
401367866,NA
401375553,NA
401374624,NA
401367770,NA
401379048,NA
401378903,NA
401378015,NA
401377936,NA
401376049,NA
401375711,NA
401375552,NA
401375550,NA
401374623,NA
401368135,NA
401368134,NA
401367774,NA
401367773,NA
401378029,NA
401377790,NA
401375714,NA
401375713,NA
401368136,NA
401367865,NA
401367749,NA
401399230,NA
401379173,NA
401379116,NA
401379067,NA
401375712,NA
401375551,NA
401375549,NA
401375300,NA
401374739,NA
401374736,NA
401367632,NA
401367629,NA
401377913,NA
401377789,NA
401376048,NA
401375710,NA
401375282,NA
401375087,NA
401375086,NA
401375085,NA
401375083,NA
401374740,NA
401374737,NA
401374442,NA
401374441,NA
401372887,NA
401367771,NA
401377959,NA
401376047,NA
401376046,NA
401374738,NA
401367634,NA
401367631,NA
401367630,NA
401375084,NA
401374439,NA
401374438,NA
401367772,NA
401374443,NA
401382096,NA
401382092,NA
401382094,NA
401382095,NA
401382093,NA
401382091,NA
401364617,NA
401364619,NA
401364616,NA
401364615,NA
401364618,NA
401368133,NA
401368132,NA
401379857,NA
401376470,NA
401376444,NA
401376435,NA
401376044,NA
401378374,NA
401379932,NA
401379744,NA
401375281,NA
401375280,NA
401367336,NA
401367335,NA
401367333,NA
401382012,NA
401376425,NA
401381866,NA
401379824,NA
401367334,NA
401364498,NA
401398912,NA
401379794,NA
401376497,NA
401381778,NA
401374899,NA
401374618,NA
401374898,NA
401374897,NA
401374896,NA
401374895,NA
401378902,NA
401374619,NA
401374617,NA
401367859,NA
401364236,NA
401375548,NA
401374621,NA
401367863,NA
401367862,NA
401364497,NA
401378014,NA
401376043,NA
401376042,NA
401375706,NA
401375547,NA
401375546,NA
401374620,NA
401364496,NA
401364494,NA
401364230,NA
401375705,NA
401375545,NA
401375410,NA
401367860,NA
401367743,NA
401378888,NA
401367748,NA
401364234,NA
401369500,NA
401369499,NA
401364231,NA
401369498,NA
401399152,NA
401398470,NA
401376041,NA
401375707,NA
401375703,NA
401375278,NA
401375082,NA
401369503,NA
401368130,NA
401367747,NA
401367744,NA
401369502,NA
401379348,NA
401377306,NA
401375279,NA
401375081,NA
401375080,NA
401375079,NA
401375078,NA
401374149,NA
401368131,NA
401364233,NA
401364232,NA
401364235,NA
401380546,NA
401379066,NA
401378854,NA
401375277,NA
401379137,NA
401379047,NA
401377935,NA
401374148,NA
401373942,NA
401377886,NA
401374146,NA
401374145,NA
401367861,NA
401369497,NA
401399030,NA
401369501,NA
401399131,NA
401381110,NA
401364495,NA
401376853,NA
401375704,NA
401374147,NA
401367746,NA
401379151,NA
401398450,NA
401376040,NA
401367745,NA
401398390,NA
401376973,NA
401376979,NA
401375409,NA
401376966,NA
401376797,NA
401376443,NA
401376434,NA
401375275,NA
401374732,NA
401367627,NA
401378373,NA
401378867,NA
401377512,NA
401376987,NA
401376693,NA
401375276,NA
401373941,NA
401367625,NA
401367624,NA
401374735,NA
401367628,NA
401377529,NA
401374733,NA
401378091,NA
401379385,NA
401379090,NA
401376478,NA
401374731,NA
401376802,NA
401374730,NA
401376633,NA
401376496,NA
401375408,NA
401379261,NA
401398013,NA
401381652,NA
401379743,NA
401376773,NA
401375544,NA
401367623,NA
401376416,NA
401367626,NA
401364614,NA
401364613,NA
401376859,NA
401374894,NA
401376625,NA
401375928,NA
401374616,NA
401364612,NA
401375406,NA
401377556,NA
401376818,NA
401396509,NA
401377366,NA
401379186,NA
401377357,NA
401377352,NA
401372886,NA
401377382,NA
401375702,NA
401364610,NA
401375274,NA
401364611,NA
401398391,NA
401375273,NA
401375272,NA
401380654,NA
401374893,NA
401379347,NA
401380639,NA
401379089,NA
401375271,NA
401369494,NA
401375543,NA
401375539,NA
401375405,NA
401375540,NA
401377083,NA
401373940,NA
401375542,NA
401377347,NA
401387137,NA
401375541,NA
401375695,NA
401376675,NA
401376544,NA
401375270,NA
401374143,NA
401379302,NA
401378959,NA
401376039,NA
401369493,NA
401380656,NA
401379742,NA
401376817,NA
401375899,NA
401380648,NA
401377167,NA
401374144,NA
401369496,NA
401376972,NA
401378853,NA
401378084,NA
401375077,NA
401369495,NA
401377324,NA
401376917,NA
401374892,NA
401374613,NA
401387130,NA
401374614,NA
401374612,NA
401376843,NA
401379253,NA
401372870,NA
401381106,NA
401376893,NA
401376796,NA
401376035,NA
401374611,NA
401374140,NA
401376036,NA
401381075,NA
401374615,NA
401377958,NA
401377282,NA
401375700,NA
401374891,NA
401375268,NA
401380664,NA
401376822,NA
401374889,NA
401376880,NA
401369489,NA
401375948,NA
401369488,NA
401376034,NA
401384235,NA
401381861,NA
401376596,NA
401376038,NA
401375269,NA
401369491,NA
401375939,NA
401375701,NA
401375403,NA
401374890,NA
401376962,NA
401376624,NA
401375404,NA
401374888,NA
401373931,NA
401377381,NA
401375908,NA
401376867,NA
401369490,NA
401369492,NA
401378914,NA
401377511,NA
401377076,NA
401376033,NA
401375856,NA
401375076,NA
401379002,NA
401378985,NA
401376707,NA
401374142,NA
401374139,NA
401374138,NA
401375862,NA
401369487,NA
401381083,NA
401380533,NA
401379856,NA
401378901,NA
401375927,NA
401378965,NA
401381081,NA
401376986,NA
401376037,NA
401374244,NA
401373938,NA
401369486,NA
401382199,NA
401382198,NA
401381090,NA
401376032,NA
401376030,NA
401375898,NA
401375535,NA
401381138,NA
401375699,NA
401384232,NA
401377305,NA
401376031,NA
401375538,NA
401375536,NA
401375267,NA
401375075,NA
401375073,NA
401376029,NA
401375264,NA
401381060,NA
401369485,NA
401375266,NA
401375074,NA
401379252,NA
401387163,NA
401379227,NA
401377374,NA
401376897,NA
401375265,NA
401376688,NA
401373937,NA
401375888,NA
401377133,NA
401365982,NA
401379916,NA
401379032,NA
401376947,NA
401376839,NA
401376616,NA
401375537,NA
401375401,NA
401372885,NA
401381030,NA
401375838,NA
401377912,NA
401377555,NA
401375263,NA
401376632,NA
401375907,NA
401377149,NA
401375847,NA
401374137,NA
401381057,NA
401377528,NA
401381040,NA
401376866,NA
401381990,NA
401375402,NA
401376858,NA
401378913,NA
401376879,NA
401376930,NA
401369482,NA
401395330,NA
401395090,NA
401398456,NA
401377140,NA
401377082,NA
401375887,NA
401374887,NA
401374608,NA
401379172,NA
401377115,NA
401369481,NA
401395110,NA
401377318,NA
401378013,NA
401369480,NA
401374243,NA
401395331,NA
401380635,NA
401377130,NA
401374610,NA
401365981,NA
401378887,NA
401375861,NA
401375878,NA
401369484,NA
401393490,NA
401381032,NA
401380668,NA
401379368,NA
401379192,NA
401377148,NA
401376595,NA
401376543,NA
401375521,NA
401375262,NA
401375072,NA
401374609,NA
401369479,NA
401376772,NA
401375698,NA
401376918,NA
401380638,NA
401379931,NA
401379782,NA
401379763,NA
401379115,NA
401377521,NA
401375071,NA
401374136,NA
401369483,NA
401378372,NA
401377527,NA
401377338,NA
401376816,NA
401369478,NA
401376834,NA
401381102,NA
401375926,NA
401376801,NA
401376842,NA
401374604,NA
401374886,NA
401373935,NA
401384230,NA
401375916,NA
401381145,NA
401378782,NA
401376936,NA
401376885,NA
401375697,NA
401375696,NA
401375694,NA
401374607,NA
401374605,NA
401372884,NA
401382011,NA
401381043,NA
401376941,NA
401376892,NA
401376809,NA
401376674,NA
401381100,NA
401379150,NA
401379046,NA
401375886,NA
401375846,NA
401376815,NA
401376903,NA
401393911,NA
401393746,NA
401383150,NA
401382344,NA
401378984,NA
401377510,NA
401377114,NA
401377075,NA
401376706,NA
401376027,NA
401376025,NA
401375938,NA
401375400,NA
401375070,NA
401375068,NA
401374606,NA
401373936,NA
401373934,NA
401376028,NA
401374135,NA
401393390,NA
401379018,NA
401375399,NA
401375069,NA
401378089,NA
401376026,NA
401384231,NA
401381033,NA
401380672,NA
401369477,NA
401376857,NA
401374885,NA
401380659,NA
401376623,NA
401375398,NA
401376961,NA
401376795,NA
401376631,NA
401381053,NA
401378958,NA
401378012,NA
401377129,NA
401376023,NA
401375693,NA
401369476,NA
401375877,NA
401374603,NA
401375067,NA
401376615,NA
401374602,NA
401373933,NA
401375260,NA
401381774,NA
401376878,NA
401387134,NA
401385802,NA
401369474,NA
401379781,NA
401375691,NA
401380674,NA
401375692,NA
401375534,NA
401375837,NA
401375259,NA
401369475,NA
401373932,NA
401369473,NA
401383536,NA
401378964,NA
401377330,NA
401376594,NA
401375258,NA
401379045,NA
401384290,NA
401377365,NA
401380545,NA
401374884,NA
401374883,NA
401391322,NA
401380653,NA
401379251,NA
401377180,NA
401375845,NA
401375690,NA
401375533,NA
401375531,NA
401373930,NA
401376960,NA
401375396,NA
401369470,NA
401376250,NA
401380663,NA
401378900,NA
401377983,NA
401377526,NA
401377147,NA
401375257,NA
401375256,NA
401374134,NA
401369472,NA
401384034,NA
401375532,NA
401377957,NA
401373928,NA
401369471,NA
401383535,NA
401379113,NA
401376884,NA
401377139,NA
401381029,NA
401376630,NA
401378957,NA
401377113,NA
401376670,NA
401376022,NA
401376946,NA
401377081,NA
401376020,NA
401380671,NA
401380540,NA
401374133,NA
401381860,NA
401385871,NA
401381152,NA
401379367,NA
401376800,NA
401375394,NA
401380543,NA
401382473,NA
401376614,NA
401374882,NA
401392306,NA
401375689,NA
401376757,NA
401379780,NA
401375393,NA
401378912,NA
401377364,NA
401374600,NA
401374601,NA
401378963,NA
401378886,NA
401375530,NA
401374881,NA
401379284,NA
401379432,NA
401380680,NA
401374132,NA
401377351,NA
401376852,NA
401378028,NA
401375688,NA
401377128,NA
401369469,NA
401376912,NA
401364492,NA
401386570,NA
401376929,NA
401375937,NA
401374599,NA
401376018,NA
401374880,NA
401372871,NA
401376874,NA
401381131,NA
401381103,NA
401381074,NA
401379741,NA
401379044,NA
401376978,NA
401376952,NA
